id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
INST309,Independent Study in Information Science,,202308,Information Studies,,0,,0,0,0,0
INST311,Information Organization,"Prerequisite: Minimum grade of C- in PSYC100 or SOCY105.
Restriction: Must be in Technology and Information Design or Information Science program.",202308,Information Studies,,9,Ryan O'Grady; Katy Lawley; Galina Reitz,410,9,401,4
INST314,Statistics for Information Science,"Prerequisite: Minimum grade of C- in INST126 or GEOG276; and minimum grade of C- in STAT100, and MATH115 (or higher).
Restriction: Must be in Information Science or Social Data Science program.",202308,Information Studies,,9,Samantha Kemper; Parisa Meisami; Scott Jackson,385,26,359,3
INST326,Object-Oriented Programming for Information Science,"Prerequisite: Minimum grade of C- in INST126 or GEOG276.
Restriction: Must be in Information Science or Social Data Science program.",202308,Information Studies,,7,Aric Bills; William Farmer; Gabriel Cruz; Matthew Patrick,405,20,385,6
INST327,Database Design and Modeling,"Prerequisite: Minimum grade of C- in INST126 or GEOG276.
Restriction: Must be in Information Science or Social Data Science program.
Credit only granted for: INST327 or BMGT402.",202308,Information Studies,,10,Devanshi Shah; Vedat Diker; Pamela Duffy; Iskander Lou,420,3,417,4
INST335,"Organizations, Management and Teamwork","Prerequisite: 1 course with a minimum grade of C- from (INST201, INST301); and minimum grade of C- in PSYC100.
Restriction: Must be in Information Science program.",202308,Information Studies,,11,P Kshetry; Phillip Thompkins; Galina Reitz; TJ Rainsford,470,1,469,2
INST341,Introduction to Digital Curation,"Prerequisite: Must have completed with a C- or higher, or be concurrently enrolled in INST311.
Restriction: Must be in Technology and Information Design or Information Science programs.",202308,Information Studies,,1,Andrew Casertano,50,5,45,0
INST346,"Technologies, Infrastructure and Architecture","Prerequisite: Minimum grade of C- from INST201 or INST301; and minimum grade of C- in INST326 and INST327.
Restriction: Must be in the Information Science program; and must have earned a minimum of 60 credits.
Credit only granted for: INST346 or BMGT405.",202308,Information Studies,,6,Donal Heidenblad; Dennis Frezzo,357,0,357,3
INST352,Information User Needs and Assessment,"Prerequisite: Minimum grade of C- from INST201 or INST301; and minimum grade of C- in INST311.
Restriction: Must be in Technology and Information Design or Information Science programs.",202308,Information Studies,,5,Amanda Lazar; Amelia Gibson; Ana Ndumu; Miranda Downey; Carol Boston,380,55,325,4
INST354,Decision-Making for Information Science,"Prerequisite: Minimum grade of C- from INST201 or INST301; and minimum grade of C- in INST314 and PSYC100.
Restriction: Must be in the Information Science program.",202308,Information Studies,,3,Srikanth Parvathala; Abdirisak Mohamed; Nekabari Sigalo,205,5,200,1
INST362,User-Centered Design,"Prerequisite: Minimum grade of C- from INST201 or INST301; and minimum grade of C- from PSYC100 or SOCY105; and minimum grade of C- in INST326 and STAT100.
Restriction: Must be in the Information Science program or Technology and Information Design program; and must have earned a minimum of 60 credits.",202308,Information Studies,,7,Natalie Smith; Ciara Fabian; Stephanie Valencia Valencia; Gabrielle Trilling; Elizabeth Bonsignore; Tamara Clegg; Stacy Surla,330,0,330,1
INST363,Fundamentals of Technology Innovation,"Restriction: Must be in the Technology Innovation Leadership Minor; or permission of INFO-College of Information Studies.
Credit only granted for: INST408T or INST363.
Formerly: INST408T.",202308,Information Studies,,1,Francesca Polito,40,14,26,0
INST364,Human-Centered Cybersecurity,"Prerequisite: Minimum grade of C- from INST201 or INST301; and minimum grade of C- in INST327, STAT100, MATH115, and PSYC100.
Restriction: Must be in the Information Science program; or must be in the Information Risk Management, Ethics, and Privacy Minor.",202308,Information Studies,,2,Susan Campbell; Padric Mylod,100,16,84,2
INST366,"Privacy, Security and Ethics for Big Data","Prerequisite: Minimum grade of C- from INST126 or GEOG276; and minimum grade of C- in STAT100; and minimum grade of C- in one of the following (AASP101, ANTH210, ANTH260, ECON200, ECON201,GEOG202, GVPT170, PSYC100, SOCY100, or SOCY105).
Restriction: Must be in the Information Science, Technology and Information Design, or Social Data Science programs; or must be in the Information Risk Management, Ethics, and Privacy Minor.",202308,Information Studies,,2,Joseph Kelly; Alla Levin,100,0,100,3
INST367,Prototyping and Development Studio,"Prerequisite: Minimum grade of C- in INST380.
Restriction: Must be in the Technology and Information Design program.
Credit only granted for: INST398A or INST367.
Formerly: INST398A.",202308,Information Studies,,1,Anat Szendro Sevilla,35,3,32,0
INST377,Dynamic Web Applications,"Prerequisite: 1 course with a minimum grade of C- from (INST201, INST301, or BSOS233); and minimum grade of C- in INST327, STAT100, and MATH115 (or higher).
Restriction: Restricted to Information Science and Social Data Science.
Credit only granted for: INST377 or BMGT406.",202308,Information Studies,,6,Anmol Dash,190,33,157,2
INST380,Technology and Information Design: Do Good Now,"Prerequisite: Minimum grade of C- in INST201, INST126, STAT100; minimum grade of C- from (PSYC100, SOCY105).
Restriction: Must be in the Technology and Information Design program.
Credit only granted for: ARHU380, BSOS388B, PLCY388D, or PLCY380.",202308,Information Studies,,1,Elizabeth Bonsignore,20,5,15,0
INST388B,"""Maker Movement"" Approach to Computing; Wunderkammer","This 1-credit course explores the creation of Wunderkammers, a 16th century room or space for oddities, curiosities, and more. We will approach this from a modern perspective, learning about and using objects, technology and interactivity, culminating in a public, experiential presentation. Students will learn all the tools needed to make their imaginative rooms come to life: projection, physical computation, fabrication and installation techniques.",202308,Information Studies,,1,Jason Aston,20,9,11,0
INST388C,"""Maker Movement"" Approach to Computing; Transmedia Storytelling","Students will learn about transmedia storytelling which is a process where integral elements of a fiction get dispersed systematically across multiple delivery channels for the purpose of creating a unified and coordinated entertainment experience. How are these interactive stories conceived of? Who decides which media they traverse, what technologies they use, which audiences to target and how? How do transmedia designers decide which aspects or story bits are interactive and which are like ""cutscenes"" that provide background and exposition? This practicum will introduce students to the social, technological, and creative dimensions of interactive transmedia experiences (story worlds, alternate reality games, various book formats).",202308,Information Studies,,1,Elizabeth Bonsignore; Jason Aston,20,6,14,0
INST398G,Special Topics in Information Studies; Leadership in Learning Communities,,202308,Information Studies,,1,Donal Heidenblad,20,15,5,0
INST398K,Special Topics in Information Studies; Team Management for Information Science,"Prerequisite: Minimum grade of C- in STAT100 or MATH115 or higher; and minimum grade of C- in INST126 or GEOG276; and minimum grade of C- in (PSYC100, SOCY105, or BSOS233) and a minimum of C- in INST335.

This upper-level seminar for undergraduates delves into the management of teams, including cross-cultural and diverse teams, using information science examples. You will gain a better understanding of team characteristics (e.g. diversity) and team processes (e.g. conflicts) that affect outcomes (e.g. productivity, satisfaction).",202308,Information Studies,,1,Susannah Paletz,40,6,34,0
