id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
ENME610,Engineering Optimization,"Overview of applied single- and multi- objective optimization and decision making concepts and techniques with applications in engineering design and/or manufacturing problems. Topics include formulation examples, concepts, optimality conditions, unconstrained/constrained methods, and post-optimality sensitivity analysis. Students are expected to work on a semester-long real-world multi-objective engineering project.",202208,"Engineering, Mechanical",,1,Shapour Azarm,25,1,24,
ENME631,Advanced Conduction and Radiation Heat Transfer,Prerequisite: ENME332; or students who have taken courses with comparable content may contact the department; or permission of instructor.,202208,"Engineering, Mechanical",,1,Bao Yang,25,12,13,
ENME640,Fundamentals of Fluid Mechanics,"Prerequisite: Must have completed partial differential equations at the level of MATH 462; or permission of ENGR-Mechanical Engineering department.
Formerly: ENME651.",202208,"Engineering, Mechanical",,1,James Duncan,30,17,13,
ENME645,Fluid-Structure Interactions,"Prerequisite: ENME331 and ENME361.
Restriction: Must be a student in the Clark School of Engineering.
Credit only granted for: ENME498U, ENME645 or ENME809C.
Formerly: ENME809C.",202208,"Engineering, Mechanical",,1,Eleonora Tubaldi,20,10,10,
ENME662,Linear Vibrations,"Development of equations governing small oscillations and spatially continuous systems. Newton's equations, Hamilton's principle, and Lagrange's equations. Free and forced vibrations of mechanical systems. Modal analysis. Finite element discretization and reductions of continuous systems. Numerical methods. Random vibrations.",202208,"Engineering, Mechanical",,1,Amr Baz,30,7,23,
ENME670,Continuum Mechanics,"Mechanics of deformable bodies, finite deformation and strain measures, kinematics of continua and global and local balance laws. Thermodynamics of continua, first and second laws. Introduction to constitutive theory for elastic solids, viscous fluids and memory dependent materials. Examples of exact solutions for linear and hyper elastic solids and Stokesian fluids.",202208,"Engineering, Mechanical",,1,Teng Li,25,20,5,
ENME690,Mechanical Fundamentals of Electronic Systems,"An understanding of the fundamental mechanical principles used in design of electronic devices and their integration into electronic systems will be provided. Focus will be placed on the effect of materials compatibility, thermal stress, mechanical stress, and environmental exposure on product performance, durability and cost. Both electronic devices and package assemblies will be considered. Analysis of package assemblies to understand thermal and mechanical stress effects will be emphasized through student projects.",202208,"Engineering, Mechanical",,3,Abhijit Dasgupta,45,5,40,
ENME701,Sustainable Energy Conversion and the Environment,Prerequisite: Undergraduate thermodynamics course or permission of instructor.,202208,"Engineering, Mechanical",,2,Kurt Reinhard Radermacher,35,13,22,
ENME741,Operations Research Models in Engineering,"Prerequisite: (ENCE302; or (ENME271 and ENME392)); and (MATH140 and MATH240). Or permission of instructor.
Credit only granted for: ENME738, ENME741, or ENCE603.
Formerly: ENME738.",202208,"Engineering, Mechanical",,3,Steven Gabriel,30,19,11,
ENME743,Applied Machine Learning for Engineering and Design,"Prerequisite: Must have completed undergraduate level Statistics (ENME392 or equivalent), or permission of the instructor.
Jointly offered with: ENME440.
Credit only granted for: ENME440 OR ENME743.",202208,"Engineering, Mechanical",,1,Mark Fuge,30,0,30,
ENME744,Additive Manufacturing,"Prerequisite: ENME272 and ENME331; or students who have taken courses with comparable content may contact the department. Jointly offered wit h ENME416.
Credit only granted for: ENME 416 OR ENME 744.",202208,"Engineering, Mechanical",,1,Ryan Sochol,15,3,12,
ENME745,Numerical Methods in Engineering,"Jointly offered with: ENME417.
Credit only granted for: ENME745, ENME808B, ENME417 or ENME489J.
Formerly: ENME808B.",202208,"Engineering, Mechanical",,1,Johan Larsson,30,4,26,
ENME751,Applied Nonlinear Control,"Credit only granted for: ENME808B or ENME751.
Formerly: ENME808B.",202208,"Engineering, Mechanical",,1,Jin-Oh Hahn,25,12,13,
ENME753,Indoor Environment and Mechanical Systems,"Jointly offered with: ENME422.
Credit only granted for: ENME422, ENME753, or ENME808U.
Formerly: ENME808U.",202208,"Engineering, Mechanical",,1,Jelena Srebric,10,10,0,
ENME799,Master's Thesis Research,,202208,"Engineering, Mechanical",,0,,0,0,0,
ENME808,Advanced Topics in Mechanical Engineering,,202208,"Engineering, Mechanical",,0,,0,0,0,
ENME808O,Advanced Topics in Mechanical Engineering; Steady State and Dynamic Modeling of Energy Systems,,202208,"Engineering, Mechanical",,2,Jiazhen Ling,25,25,0,
ENME808Q,Advanced Topics in Mechanical Engineering; Modern Climate Control and Building Energy Design/Analysis,"Prerequisite: ENES232. Corequisite: ENME332. Restriction: Permission of ENGR-Mechanical Engineering department.

Fundamentals and design calculations of heat and moisture transfer in buildings; evaluation of cooling, heating and power requirements of buildings; building energy consumption simulations, use of alternative energy and energy conservation measures in buildings; fundamentals of fans/pumps and air/water distribution in buildings; introduction to refrigeration and energy systems for data centers and other mission-critical facilities.",202208,"Engineering, Mechanical",,1,Michael Ohadi,3,0,3,
ENME898,Pre-Candidacy Research,,202208,"Engineering, Mechanical",,0,,0,0,0,
ENME899,Doctoral Dissertation Research,,202208,"Engineering, Mechanical",,0,,0,0,0,
ENPM600,Probability and Stochastic Processes for Engineers,Prerequisite: Undergraduate introduction to discrete and continuous probability.,202208,"Engineering, Professional Masters",,2,C Ravishankar,22,22,0,
ENPM603,Theory and Applications of Digital Signal Processing,Prerequisite: Undergraduate introduction to discrete-time systems.,202208,"Engineering, Professional Masters",,4,Emre Gunduzhan,40,40,0,
ENPM607,Computer System Design and Architecture,Prerequisite: ENEE446; or students who have taken courses with comparable content may contact the department.,202208,"Engineering, Professional Masters",,4,Manoj Franklin,40,40,0,
ENPM609,Microprocessor-Based Design,Prerequisite: An undergraduate course in computer organization and assembly language programming; and an undergraduate course in high-level language programming or programming experience.,202208,"Engineering, Professional Masters",,2,Manoj Franklin,30,16,14,
ENPM611,Software Engineering,Prerequisite: Competency in one programming language; and must have completed an undergraduate software engineering course.,202208,"Engineering, Professional Masters",,2,Christopher Ackermann,72,15,57,
ENPM613,Software Design & Implementation,"Prerequisite: ENPM611.
Restriction: Permission of Maryland Applied Graduate Engineering.",202208,"Engineering, Professional Masters",,2,Sahana Kini; Tony Barber,58,36,22,
ENPM616,Wireless Communications: Systems and Network Design Principles,"Introduction to foundational concepts, solutions and design principles of wireless communication used by modern wireless technologies and standards. Topics include: key characteristics and modeling of different radio propagation effects including path loss, fading, interference effects in mobile networks, digital wireless communication techniques used to address channel effects, starting source and channel coding to modulation, link adaptation, scheduling and diversity schemes, advance multi-antenna, various multiple access schemes, multicast, unicast, sidelink communications and random access based channel access, system architecture, channelization schemes, downlink/uplink synchronization, system access and mobility management procedure in a basic cellar network, system design issues, RF coverage and capacity analysis using link budget analysis and basic traffic dimensioning and capacity analysis concepts.",202208,"Engineering, Professional Masters",,2,Kamran Etemad,30,21,9,
ENPM617,Compilers,"Prerequisite: Knowledge of at least one programming language (C or equivalent).
Credit only granted for: ENEE645 or ENPM617.",202208,"Engineering, Professional Masters",,2,Jerry Wu,30,24,6,
ENPM620,Computer Aided Engineering Analysis,"Restriction: Permission of Maryland Applied Graduate Engineering.
Credit only granted for: ENPM620 or ENRE620/ENNU620.",202208,"Engineering, Professional Masters",,2,David Schug,30,29,1,
ENPM622,Energy Conversion I - Stationary Power,"Thermal engineering of modern power generation systems. Cycle analysis of various modern power generation technologies including gas turbine, combined cycle, waste burning and cogeneration. Energy storage and energy transport.",202208,"Engineering, Professional Masters",,1,Patrick Caton,20,6,14,
ENPM623,Engineering Combustion Emissions for Air Pollution Control,"Analysis of the sources and mechanisms of combustion generated air pollution. Air pollution due to internal combustion engines, power generation and industrial emissions. Techniques to minimize and control emission.",202208,"Engineering, Professional Masters",,4,Jim Cowart,50,50,0,
ENPM624,Renewable Energy Applications,"Prerequisite: Knowledge of thermodynamics, fluid mechanics, and heat transfer; and permission of Maryland Applied Graduate Engineering.
Credit only granted for: ENPM624 or ENME701.",202208,"Engineering, Professional Masters",,4,Michael Ohadi,40,40,0,
ENPM625,"Heating, Ventilation and Air Conditioning of Buildings","Low pressure side of buildings heating and cooling systems. Thermodynamics, heat transfer and digital control principles applied to field problems. Quantitative analyses stressed. Topics include psychometrics, thermal loads, incompressible flow in ducts and pipes, heat exchangers, cooling towers, PID control systems.",202208,"Engineering, Professional Masters",,4,Karim Amrane,40,40,0,
ENPM631,TCP/IP Networking,"Prerequisite: ENPM602; or permission of instructor.
Restriction: Permission of Maryland Applied Graduate Engineering.",202208,"Engineering, Professional Masters",,2,Pedram Fard,49,14,35,
ENPM635,Thermal Systems Design Analysis,"Prerequisite: Undergraduate courses in thermodynamics, fluid mechanics and heat transfer.
Credit only granted for: ENPM635 or ENME635.",202208,"Engineering, Professional Masters",,2,Martin Cerza,27,19,8,
ENPM640,Rehabilitation Robotics,"Recommended: Basic understanding of linear time-invariant control systems (e.g. ENPM667) is preferred but not required. No background or previous experience in assistive robotics, human biomechanics, and/or neuroscience is required.
Credit only granted for: ENPM808J, ENPM640, or ENME444.
Formerly: ENPM808J.",202208,"Engineering, Professional Masters",,2,Anindo Roy,60,39,21,
ENPM645,Human-Robot Interaction,"Recommended: Some knowledge of A.I. fundamentals and data analytics recommended, but not required.
Credit only granted for: ENPM808K or ENPM645.
Formerly: ENPM808K.",202208,"Engineering, Professional Masters",,2,Josef Schaff,80,6,74,
ENPM657,Applied Cryptography,"Recommended: Knowledge of C programming.
Credit only granted for: ENPM809A or ENPM657.
Formerly: ENPM809A.",202208,"Engineering, Professional Masters",,2,Daniel Apon,68,53,15,
ENPM660,Wind Energy Engineering,"An examination of four central topics in wind energy engineering: the nature of wind energy as a resource for generating electricity; the aerodynamics of wind turbines by which the wind energy is converted into mechanical energy; the mechanics and dynamics of the wind energy system (tower, rotor, hub, drive train, and generator); and the electrical aspects of wind turbines. Additional topics to be included in the course include:Wind turbine design; wind turbine control; wind turbine siting, system design, and integration; Wind energy system economics; and wind energy systems environmental impacts and aspects. The course is intended to pass along substantial subject matter knowledge and skills, it can only be treated as an introduction to this extensive, multidisciplinary topic. However, students are expected to emerge with a substantial knowledge of wind energy systems and the methods used to analyze such systems.",202208,"Engineering, Professional Masters",,1,Kyosung Choo,20,8,12,
ENPM662,Introduction to Robot Modeling,"This course introduces basic principles for modeling a robot. Most of the course is focused on modeling manipulators based on serial mechanisms. The course begins with a description of the homogenous transformation and rigid motions. It then introduces concepts related to kinematics, inverse kinematics, and Jacobians. This course then introduces Eulerian and Lagrangian Dynamics. Finally, the course concludes by introducing basic principles for modeling manipulators based on parallel mechanisms. The concepts introduced in this course are subsequently utilized in control and planning courses.",202208,"Engineering, Professional Masters",,4,Reza Monfaredi,147,34,113,
ENPM665,Cloud Security,"Credit only granted for: ENPM809J or ENPM665.
Formerly: ENPM809J.",202208,"Engineering, Professional Masters",,4,Robert Dean; Kevin Shivers; Everett Daviage,192,1,191,
ENPM667,Control of Robotic Systems,"This is a basic course on the design of controllers for robotic systems. The course starts with mainstay principles of linear control, including a review of elementary concepts of systems, and discusses applications to independent joint control. The second part of the course introduces a physics-based approach to control design that uses energy and optimization principles to tackle the design of controllers that exploit the underlying dynamics of robotic systems. The course ends with an introduction to force control and basic principles of geometric control if time allows.",202208,"Engineering, Professional Masters",,4,Waseem Malik,142,29,113,
ENPM670,"Advanced Energy Audit, Modeling, and Management of Building Systems","Prerequisite: Prior knowledge of undergraduate basic thermodynamics and heat transfer.
Recommended: Knowledge of electrical systems and controls is desirable.",202208,"Engineering, Professional Masters",,2,Andres Sarmiento Cajamarca; Michael Ohadi; Roxana Family,50,44,6,
ENPM672,Fundamentals for Thermal Systems,"Prerequisite: Undergraduate engineering, physics or chemistry degree.
Restriction: Permission of Maryland Applied Graduate Engineering.",202208,"Engineering, Professional Masters",,2,Siddhartha Das,40,35,5,
